record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State
S00903,3/16/19,Dana L,Google,APF Item,9007.05135,9633.21,United States,NewHampshire
S00904,2/16/18,Dana L,Sherman Williams,JZO Item,6575.61,8767.48,United States,Vermont
S00905,7/11/18,Dana L,Costco,QXS Item,5096.538,8638.2,United States,Massachusetts
S00906,2/8/19,Dana L,Nature Company,YBX Item,2764.6918,7472.14,United States,RhodeIsland
S00907,4/25/19,Dana L,ExcelIsVeryFun.com,SHL Item,3342.258,7427.24,United States,Connecticut
S00908,9/18/18,Dana L,Google,LIP Item,3338.9505,7419.89,United States,NewYork
S00909,1/10/18,Dana L,Google,HEU Item,4120.4361,6983.79,United States,NewJersey
S00910,6/6/19,Dana L,ExcelIsVeryFun.com,VNM Item,5231.1225,6974.83,United States,Pennsylvania
S00911,8/30/17,Dana L,Yahoo,CHZ Item,3366.8195,6121.49,United States,Maine
S00912,9/5/17,Dana L,Amazon.com,OXX Item,3313.2715,6024.13,United States,NewHampshire
S00913,7/7/18,Dana L,Whole Foods,PTX Item,1964.0377,5308.21,United States,Vermont
S00914,1/20/19,Dana L,Nature Company,NEE Item,2790.6526,4811.47,United States,Massachusetts
S00915,5/2/19,Dana L,Google,KKL Item,1775.075,4797.5,United States,RhodeIsland
S00916,12/7/17,Dana L,McLendon's Hardware,GIH Item,4485.4381,4797.26,United States,Connecticut
S00917,5/22/19,Dana L,Nature Company,PAB Item,2827.516,4792.4,United States,NewYork
S00918,6/28/17,Dana L,McLendon's Hardware,VNZ Item,2043.5578,4752.46,United States,NewJersey
S00919,12/22/17,Dana L,McLendon's Hardware,QKI Item,3654.4376,4152.77,United States,Pennsylvania
S00920,10/17/17,Dana L,Google,ZCV Item,3852.9106,4120.76,United States,Maine
S00921,5/21/19,Dana L,Home Depot,OSP Item,3569.8872,4056.69,United States,NewHampshire
S00922,1/21/18,Dana L,Office Depot,NSA Item,1476.2889,3989.97,United States,Vermont
S00923,7/29/18,Dana L,McLendon's Hardware,JUB Item,2259.477,3895.65,United States,Massachusetts
S00924,11/3/18,Dana L,Nature Company,KQH Item,1380.9066,3732.18,United States,RhodeIsland
S00925,1/14/18,Dana L,The Economist,LQV Item,3241.4206,3466.76,United States,Connecticut
S00926,1/22/19,Dana L,McLendon's Hardware,EQL Item,1385.8965,3079.77,United States,NewYork
S00927,9/19/17,Dana L,Google,FIL Item,2145.6072,2438.19,United States,NewJersey
S00928,2/20/19,Dana L,Yahoo,SQA Item,1003.5074,1700.86,United States,Pennsylvania
S00929,8/6/18,Dana L,Nature Company,EZU Item,607.6486,1047.67,United States,Maine
S00930,3/21/18,Dana L,McLendon's Hardware,BFH Item,260.964,579.92,United States,NewHampshire
S00931,7/4/17,Daniil N,Solar and Wind Inc.,LWM Item,8787.6272,9985.94,United States,Vermont
S00932,7/16/17,Daniil N,Nature Company,ESJ Item,5269.946,9581.72,United States,Massachusetts
S00933,3/23/19,Daniil N,Office Depot,HQY Item,5256.5047,8909.33,United States,RhodeIsland
S00934,12/19/17,Daniil N,Sherman Williams,MCE Item,3906.0225,8680.05,United States,Connecticut
S00935,6/17/17,Daniil N,Office Depot,MBP Item,5773.2,8490,United States,NewYork
S00936,10/20/17,Daniil N,Office Depot,VLP Item,6882.568,7821.1,United States,NewJersey
S00937,6/26/18,Daniil N,Sherman Williams,NGB Item,6849.3216,7783.32,United States,Pennsylvania
S00938,8/11/17,Daniil N,Office Depot,VJU Item,4044.8705,7354.31,United States,Maine
S00939,10/9/17,Daniil N,Yahoo,DKM Item,5385.81,7181.08,United States,NewHampshire
S00940,2/14/19,Daniil N,Peet's Coffee,LOP Item,4800.8884,7060.13,United States,Vermont
S00941,1/27/18,Daniil N,Nature Company,LTK Item,4695.7468,6905.51,United States,Massachusetts
S00942,1/30/18,Daniil N,Nature Company,DBT Item,5989.4824,6806.23,United States,RhodeIsland
S00943,1/14/18,Daniil N,Peet's Coffee,XNY Item,2876.2098,6688.86,United States,Connecticut
S00944,9/13/18,Daniil N,McLendon's Hardware,HUO Item,2306.5689,6233.97,United States,NewYork
S00945,6/12/19,Daniil N,Peet's Coffee,SKM Item,2292.2225,5330.75,United States,NewJersey
S00946,7/9/17,Daniil N,ExcelIsVeryFun.com,FWA Item,3273.2656,3719.62,United States,Pennsylvania
S00947,3/23/19,Daniil N,Nature Company,QPC Item,1283.2636,3468.28,United States,Maine
S00948,6/26/18,Daniil N,ExcelIsVeryFun.com,NCN Item,1522.3185,3382.93,United States,NewHampshire
S00949,7/25/18,Daniil N,Nature Company,KRU Item,1394.7222,3243.54,United States,Vermont
S00950,5/24/19,Daniil N,Yahoo,EKO Item,823.9789,2226.97,United States,Massachusetts
S00951,7/25/18,Daniil N,Whole Foods,UTR Item,1872.4112,2127.74,United States,RhodeIsland
S00952,7/21/18,Daniil N,McLendon's Hardware,QHO Item,1641.6136,1865.47,United States,Connecticut
S00953,12/17/18,Daniil N,Nature Company,PGS Item,1496.0616,1700.07,United States,NewYork
S00954,12/16/17,Daniil N,Solar and Wind Inc.,KST Item,1232.265,1643.02,United States,NewJersey
S00955,12/3/18,Daniil N,Costco,XDV Item,1011.2484,1487.13,United States,Pennsylvania
S00956,4/26/18,Daniil N,Solar and Wind Inc.,EVO Item,1101.8475,1469.13,United States,Maine
S00957,9/30/18,Daniil N,Amazon.com,AIZ Item,627.9392,923.44,United States,NewHampshire
S00958,1/24/18,Daniil N,Office Depot,FZY Item,331.1537,895.01,United States,Vermont
S00959,9/24/17,Daniil N,Solar and Wind Inc.,DEJ Item,756.888,860.1,United States,Massachusetts
S00960,7/17/18,Daniil N,Amazon.com,AHZ Item,245.7825,327.71,United States,RhodeIsland
S00961,2/15/19,Daniil N,Costco,TGL Item,58.7597,158.81,United States,Connecticut
S00962,3/15/18,Desiree A,ExcelIsVeryFun.com,ARY Item,3489.7179,9431.67,United States,NewYork
S00963,8/23/18,Desiree A,ExcelIsVeryFun.com,YTX Item,4906.627,8921.14,United States,NewJersey
S00964,2/1/18,Desiree A,The Economist,WPY Item,5841.0096,8589.72,United States,Pennsylvania
S00965,8/19/18,Desiree A,Nature Company,IQG Item,7772.23425,8312.55,United States,Maine
S00966,5/18/19,Desiree A,Solar and Wind Inc.,SUA Item,3731.094,8291.32,United States,NewHampshire
S00967,5/25/18,Desiree A,Google,IXD Item,4315.6025,7846.55,United States,Vermont
S00968,11/22/17,Desiree A,The Economist,FFT Item,7012.77115,7500.29,United States,Massachusetts
S00969,5/1/19,Desiree A,Google,OLD Item,3297.0465,7326.77,United States,RhodeIsland
S00970,8/27/18,Desiree A,The Economist,III Item,5843.4508,6249.68,United States,Connecticut
S00971,2/18/18,Desiree A,Solar and Wind Inc.,UCC Item,2549.8845,5666.41,United States,NewYork
S00972,7/17/18,Desiree A,Amazon.com,WRA Item,4164.3375,5552.45,United States,NewJersey
S00973,8/23/18,Desiree A,McLendon's Hardware,RFT Item,3975.27,5300.36,United States,Pennsylvania
S00974,5/29/18,Desiree A,Whole Foods,FII Item,2669.887,4854.34,United States,Maine
S00975,8/26/17,Desiree A,Solar and Wind Inc.,BWQ Item,3879.2589,4148.94,United States,NewHampshire
S00976,11/24/17,Desiree A,Peet's Coffee,HVN Item,2266.0715,4120.13,United States,Vermont
S00977,11/24/17,Desiree A,Nature Company,HYT Item,2308.661,3980.45,United States,Massachusetts
S00978,6/19/18,Desiree A,Sherman Williams,SBX Item,3281.5376,3729.02,United States,RhodeIsland
S00979,10/9/17,Desiree A,Peet's Coffee,GPJ Item,1935.6095,3519.29,United States,Connecticut
S00980,10/25/18,Desiree A,Peet's Coffee,ETO Item,2033.5438,3506.11,United States,NewYork
S00981,2/2/19,Desiree A,The Economist,YKX Item,3025.76285,3236.11,United States,NewJersey
S00982,5/3/18,Desiree A,Google,XFG Item,1675.509,3046.38,United States,Pennsylvania
S00983,10/6/18,Desiree A,Yahoo,NPT Item,981.5397,2652.81,United States,Maine
S00984,7/3/17,Desiree A,The Economist,HFM Item,1160.9145,2579.81,United States,NewHampshire
S00985,10/23/17,Desiree A,ExcelIsVeryFun.com,SZD Item,1719.2168,2528.26,United States,Vermont
S00986,12/25/18,Desiree A,Office Depot,NYC Item,1812.1425,2416.19,United States,Massachusetts
S00987,7/15/18,Desiree A,ExcelIsVeryFun.com,XDL Item,989.7545,1677.55,United States,RhodeIsland
S00988,7/17/17,Desiree A,Office Depot,JYF Item,1210.3425,1613.79,United States,Connecticut
S00989,4/13/19,Desiree A,ExcelIsVeryFun.com,TNQ Item,457.7566,1237.18,United States,NewYork
S00990,12/24/17,Desiree A,Sherman Williams,DES Item,322.3756,555.82,United States,NewJersey
S00991,4/3/18,Desiree A,Amazon.com,AIZ Item,219.0824,322.18,United States,Pennsylvania
S00992,9/11/18,Desiree A,Google,LLG Item,45.6247,77.33,United States,Maine
S00993,12/29/17,Dina,Google,FYV Item,4204.497,9777.9,United States,NewHampshire
S00994,11/16/18,Dina,Amazon.com,EMI Item,3606.3604,9746.92,United States,Vermont
S00995,6/13/18,Dina,Peet's Coffee,QGM Item,5643.7453,9565.67,United States,Massachusetts
S00996,12/29/18,Dina,Nature Company,KNH Item,5622.9714,9530.46,United States,RhodeIsland
S00997,10/12/17,Dina,Amazon.com,FWK Item,7133.745,9511.66,United States,Connecticut
S00998,11/10/18,Dina,Whole Foods,ZNE Item,8311.6,9445,United States,NewYork
S00999,12/31/18,Dina,McLendon's Hardware,YCJ Item,8192.4656,9309.62,United States,NewJersey
S01000,4/12/19,Dina,Office Depot,VDQ Item,5261.6082,8917.98,United States,Pennsylvania
S01001,7/26/18,Dina,McLendon's Hardware,IZV Item,6050.4088,8897.66,United States,Maine
S01002,5/22/19,Dina,Peet's Coffee,KXU Item,3963.807,8808.46,United States,NewHampshire
S01003,8/29/18,Dina,Whole Foods,UXS Item,3739.0736,8695.52,United States,Vermont
S01004,5/20/18,Dina,McLendon's Hardware,VGY Item,3633.7236,8450.52,United States,Massachusetts
S01005,4/21/19,Dina,Nature Company,AAA Item,3627.81,8061.8,United States,RhodeIsland
S01006,3/26/18,Dina,Nature Company,GRX Item,6043.74,8058.32,United States,Connecticut
S01007,10/20/17,Dina,Costco,GPC Item,3183.978,7404.6,United States,NewYork
S01008,7/22/17,Dina,The Economist,XIW Item,3116.7432,7248.24,United States,NewJersey
S01009,2/8/18,Dina,ExcelIsVeryFun.com,IGI Item,6764.52865,7234.79,United States,Pennsylvania
S01010,1/4/19,Dina,Nature Company,TQY Item,3864.6444,6663.18,United States,Maine
S01011,12/14/18,Dina,Amazon.com,RWH Item,2964.7575,6588.35,United States,NewHampshire
S01012,3/11/18,Dina,Amazon.com,CNH Item,4467.838,6570.35,United States,Vermont
S01013,11/21/17,Dina,Nature Company,PVQ Item,3386.79,6157.8,United States,Massachusetts
S01014,1/6/18,Dina,Peet's Coffee,CIU Item,3370.994,6129.08,United States,RhodeIsland
S01015,4/12/18,Dina,Whole Foods,KLB Item,2522.2897,5865.79,United States,Connecticut
S01016,12/25/17,Dina,Yahoo,IJX Item,2636.7345,5859.41,United States,NewYork
S01017,10/3/18,Dina,Sherman Williams,SVY Item,3840.1176,4363.77,United States,NewJersey
S01018,8/18/18,Dina,Amazon.com,BII Item,3170.595,4227.46,United States,Pennsylvania
S01019,4/19/19,Dina,Whole Foods,CSZ Item,1741.0227,4048.89,United States,Maine
S01020,8/18/17,Dina,Costco,VCN Item,2991.765,3989.02,United States,NewHampshire
S01021,10/29/18,Dina,Nature Company,KEH Item,1712.9652,3983.64,United States,Vermont
S01022,4/25/18,Dina,Home Depot,UHI Item,2700.3072,3971.04,United States,Massachusetts
S01023,5/6/18,Dina,Whole Foods,SVF Item,3437.808,3676.8,United States,RhodeIsland
S01024,2/1/19,Dina,Office Depot,BGN Item,2812.1368,3195.61,United States,Connecticut
S01025,10/13/17,Dina,Sherman Williams,GJP Item,1801.0616,2648.62,United States,NewYork
S01026,10/19/18,Dina,ExcelIsVeryFun.com,ZLG Item,1097.833,2553.1,United States,NewJersey
S01027,12/5/18,Dina,Sherman Williams,QRB Item,851.6216,2301.68,United States,Pennsylvania
S01028,6/5/19,Dina,Peet's Coffee,ARS Item,1012.14685,1082.51,United States,Maine
S01029,5/3/18,Dina,Solar and Wind Inc.,IIH Item,531.59,781.75,United States,NewHampshire
S01030,4/26/19,Dina,Sherman Williams,ONV Item,317.2712,737.84,United States,Vermont
S01031,4/22/18,Dina,Peet's Coffee,XRC Item,275.6992,405.44,United States,Massachusetts
S01032,7/1/17,Dina,McLendon's Hardware,BJI Item,105.4019,284.87,United States,RhodeIsland
S01033,12/19/17,Donald Wayne,McLendon's Hardware,NNT Item,5867.6562,9945.18,United States,Connecticut
S01034,2/19/18,Donald Wayne,Peet's Coffee,TRK Item,3523.0105,9521.65,United States,NewYork
S01035,8/1/18,Donald Wayne,McLendon's Hardware,QNF Item,7010.2725,9347.03,United States,NewJersey
S01036,5/1/19,Donald Wayne,Peet's Coffee,DSQ Item,3750.0773,8721.11,United States,Pennsylvania
S01037,11/21/18,Donald Wayne,Costco,VOT Item,3180.816,8596.8,United States,Maine
S01038,4/5/19,Donald Wayne,Costco,FSJ Item,4647.2855,8449.61,United States,NewHampshire
S01039,12/17/18,Donald Wayne,Yahoo,MJE Item,3549.915,7888.7,United States,Vermont
S01040,12/30/17,Donald Wayne,ExcelIsVeryFun.com,DBH Item,4139.7565,7526.83,United States,Massachusetts
S01041,10/24/17,Donald Wayne,Sherman Williams,HMW Item,5011.1716,7369.37,United States,RhodeIsland
S01042,5/12/18,Donald Wayne,Solar and Wind Inc.,FPU Item,4937.5344,7261.08,United States,Connecticut
S01043,7/11/18,Donald Wayne,Costco,JNF Item,4211.1828,7260.66,United States,NewYork
S01044,10/6/17,Donald Wayne,Peet's Coffee,LVG Item,3671.5798,6330.31,United States,NewJersey
S01045,9/21/17,Donald Wayne,McLendon's Hardware,MBX Item,2177.006,5883.8,United States,Pennsylvania
S01046,7/4/18,Donald Wayne,Solar and Wind Inc.,ULJ Item,3442.4258,5834.62,United States,Maine
S01047,9/24/18,Donald Wayne,Amazon.com,AVV Item,2393.388,5318.64,United States,NewHampshire
S01048,3/25/18,Donald Wayne,Solar and Wind Inc.,WAS Item,3382.694,4974.55,United States,Vermont
S01049,1/20/19,Donald Wayne,The Economist,EYP Item,2705.4448,4664.56,United States,Massachusetts
S01050,9/10/17,Donald Wayne,Peet's Coffee,KLA Item,2996.1375,3994.85,United States,RhodeIsland
S01051,4/15/19,Donald Wayne,Costco,WCX Item,1182.0464,3194.72,United States,Connecticut
S01052,2/4/18,Donald Wayne,Home Depot,GBI Item,2044.8008,3007.06,United States,NewYork
S01053,1/1/19,Donald Wayne,Nature Company,OTA Item,727.4826,1691.82,United States,NewJersey
S01054,11/19/18,Donald Wayne,Costco,AKY Item,1193.4675,1591.29,United States,Pennsylvania
S01055,4/20/18,Donald Wayne,ExcelIsVeryFun.com,HAK Item,640.6633,1085.87,United States,Maine
S01056,5/14/19,Donald Wayne,Solar and Wind Inc.,FNY Item,692.4675,923.29,United States,NewHampshire
S01057,1/20/19,Donald Wayne,ExcelIsVeryFun.com,CIH Item,669.45,892.6,United States,Vermont
S01058,6/7/19,Donald Wayne,Amazon.com,ALY Item,391.896,870.88,United States,Massachusetts
S01059,11/10/17,Donald Wayne,Solar and Wind Inc.,QVV Item,335.8816,781.12,United States,RhodeIsland
S01060,11/30/18,Donald Wayne,Sherman Williams,GVC Item,218.4443,508.01,United States,Connecticut
S01061,2/28/19,Donald Wayne,The Economist,SFA Item,206.6925,275.59,United States,NewYork
S01062,7/15/17,Hassan M,Google,DMP Item,5481.2945,9965.99,United States,NewJersey
S01063,5/2/18,Hassan M,Home Depot,EAR Item,4384.4175,9743.15,United States,Pennsylvania
S01064,10/24/18,Hassan M,Home Depot,UHX Item,5543.002,9556.9,United States,Maine
S01065,8/30/18,Hassan M,Costco,QTZ Item,8815.91865,9428.79,United States,NewHampshire
S01066,8/28/17,Hassan M,Solar and Wind Inc.,JZM Item,7898.9152,8976.04,United States,Vermont
S01067,1/6/19,Hassan M,Sherman Williams,DIP Item,6567.72,8756.96,United States,Massachusetts
S01068,4/7/19,Hassan M,Home Depot,UJN Item,3150.2799,8514.27,United States,RhodeIsland
S01069,5/12/19,Hassan M,Home Depot,DRO Item,4764.9842,8215.49,United States,Connecticut
S01070,3/15/18,Hassan M,Amazon.com,KEI Item,3491.8709,8120.63,United States,NewYork
S01071,8/12/18,Hassan M,Home Depot,BYU Item,6141.74,6979.25,United States,NewJersey
S01072,1/28/18,Hassan M,Solar and Wind Inc.,SMX Item,4035.8836,6958.42,United States,Pennsylvania
S01073,1/7/18,Hassan M,Yahoo,ZBJ Item,2851.1775,6335.95,United States,Maine
S01074,9/2/18,Hassan M,Yahoo,CNN Item,4357.245,5809.66,United States,NewHampshire
S01075,12/30/17,Hassan M,McLendon's Hardware,ACP Item,2150.9675,5002.25,United States,Vermont
S01076,8/29/17,Hassan M,McLendon's Hardware,VDD Item,3729.2025,4972.27,United States,Massachusetts
S01077,1/22/18,Hassan M,The Economist,ZXI Item,2033.1518,4728.26,United States,RhodeIsland
S01078,12/17/18,Hassan M,Yahoo,YCR Item,1693.786,4577.8,United States,Connecticut
S01079,8/18/18,Hassan M,McLendon's Hardware,POX Item,4025.1112,4573.99,United States,NewYork
S01080,3/6/19,Hassan M,Yahoo,CMW Item,1880.9748,4374.36,United States,NewJersey
S01081,11/27/17,Hassan M,Sherman Williams,ODY Item,4085.2581,4369.26,United States,Pennsylvania
S01082,6/18/18,Hassan M,The Economist,NMK Item,2042.1115,3712.93,United States,Maine
S01083,5/15/18,Hassan M,Sherman Williams,WJE Item,2720.7565,2909.9,United States,NewHampshire
S01084,6/21/18,Hassan M,Whole Foods,LXW Item,1874.012,2755.9,United States,Vermont
S01085,4/4/19,Hassan M,Yahoo,KDX Item,1231.7985,2737.33,United States,Massachusetts
S01086,5/4/18,Hassan M,Solar and Wind Inc.,LII Item,2339.48,2658.5,United States,RhodeIsland
S01087,1/21/19,Hassan M,Home Depot,ELN Item,1438.404,2615.28,United States,Connecticut
S01088,2/16/18,Hassan M,Solar and Wind Inc.,YHW Item,2235.2264,2540.03,United States,NewYork
S01089,3/28/18,Hassan M,Amazon.com,OAA Item,2294.3591,2453.86,United States,NewJersey
S01090,5/10/19,Hassan M,Peet's Coffee,ARF Item,637.4471,1722.83,United States,Pennsylvania
S01091,2/17/18,Hassan M,Solar and Wind Inc.,JLY Item,729.1381,1695.67,United States,Maine
S01092,9/12/17,Hassan M,ExcelIsVeryFun.com,IYF Item,1467.43575,1569.45,United States,NewHampshire
S01093,11/18/18,Hassan M,Whole Foods,HFB Item,1059.2836,1557.77,United States,Vermont
S01094,8/11/17,Hassan M,ExcelIsVeryFun.com,LMR Item,326.7766,883.18,United States,Massachusetts
S01095,5/4/18,Hassan M,Yahoo,NLI Item,424.6825,772.15,United States,RhodeIsland
S01096,5/18/19,Hassan M,Peet's Coffee,DML Item,406.2465,738.63,United States,Connecticut
S01097,2/2/19,Hassan M,ExcelIsVeryFun.com,KAE Item,7.4104,12.56,United States,NewYork
S01098,10/30/17,Michael G,Sherman Williams,OJK Item,4481.1405,9958.09,United States,NewJersey
S01099,2/4/19,Michael G,The Economist,TPL Item,3381.4929,9139.17,United States,Pennsylvania
S01100,7/28/17,Michael G,Solar and Wind Inc.,OPA Item,4020.66,8934.8,United States,Maine
S01101,2/13/19,Michael G,Whole Foods,DDC Item,5856.6904,8612.78,United States,NewHampshire
S01102,9/29/17,Michael G,Peet's Coffee,NMF Item,4854.4028,8369.66,United States,Vermont
S01103,2/25/18,Michael G,Sherman Williams,UJX Item,4688.1922,8083.09,United States,Massachusetts
S01104,9/20/18,Michael G,Google,THP Item,4646.177,8010.65,United States,RhodeIsland
S01105,6/9/19,Michael G,Office Depot,GNN Item,4426.8998,7503.22,United States,Connecticut
S01106,7/19/18,Michael G,Amazon.com,BTR Item,5064.1164,7447.23,United States,NewYork
S01107,12/23/17,Michael G,Yahoo,LGZ Item,4064.72,7390.4,United States,NewJersey
S01108,9/10/18,Michael G,The Economist,GIE Item,4252.937,7332.65,United States,Pennsylvania
S01109,9/2/18,Michael G,Peet's Coffee,LPL Item,2929.3275,5326.05,United States,Maine
S01110,5/21/18,Michael G,Costco,AAK Item,2149.3636,4998.52,United States,NewHampshire
S01111,5/17/19,Michael G,Solar and Wind Inc.,JZS Item,2764.396,4766.2,United States,Vermont
S01112,6/22/17,Michael G,Office Depot,VYP Item,2687.9694,4634.43,United States,Massachusetts
S01113,12/15/17,Michael G,The Economist,CNK Item,1838.2328,4274.96,United States,RhodeIsland
S01114,9/23/18,Michael G,Nature Company,NMO Item,2421.242,3560.65,United States,Connecticut
S01115,9/23/18,Michael G,Amazon.com,GYH Item,2280.1692,3353.19,United States,NewYork
S01116,10/11/17,Michael G,Amazon.com,LSP Item,1496.8125,3326.25,United States,NewJersey
S01117,11/9/18,Michael G,Nature Company,ROR Item,2245.1492,3301.69,United States,Pennsylvania
S01118,2/25/18,Michael G,Office Depot,JNE Item,2947.35375,3152.25,United States,Maine
S01119,5/15/19,Michael G,Whole Foods,WXP Item,1018.2511,2752.03,United States,NewHampshire
S01120,2/8/18,Michael G,Costco,IWJ Item,2180.0416,2477.32,United States,Vermont
S01121,6/24/18,Michael G,Yahoo,HVH Item,1264.4821,2143.19,United States,Massachusetts
S01122,12/30/17,Michael G,Sherman Williams,PVA Item,1309.4025,1745.87,United States,RhodeIsland
S01123,6/17/17,Michael G,Solar and Wind Inc.,UQS Item,998.0263,1691.57,United States,Connecticut
S01124,11/16/18,Michael G,McLendon's Hardware,PYA Item,816.1702,1407.19,United States,NewYork
S01125,5/26/19,Michael G,Sherman Williams,YER Item,194.821,354.22,United States,NewJersey
S01126,11/14/17,Michael G,Whole Foods,TZJ Item,28.5383,48.37,United States,Pennsylvania
S01127,1/24/19,Nikol M,Google,OZX Item,8339.5488,9476.76,United States,Maine
S01128,12/31/17,Nikol M,Yahoo,WPE Item,5394.145,9300.25,United States,NewHampshire
S01129,8/18/18,Nikol M,Office Depot,QOF Item,5147.4362,8874.89,United States,Vermont
S01130,7/4/18,Nikol M,Whole Foods,VJY Item,6603.42,8804.56,United States,Massachusetts
S01131,2/23/18,Nikol M,The Economist,NUQ Item,5808.6212,8542.09,United States,RhodeIsland
S01132,3/15/18,Nikol M,ExcelIsVeryFun.com,KMV Item,5708.7088,8395.16,United States,Connecticut
S01133,6/19/18,Nikol M,Google,BTK Item,4611.6785,8384.87,United States,NewYork
S01134,3/10/19,Nikol M,Home Depot,SZM Item,2963.2338,8008.74,United States,NewJersey
S01135,7/27/18,Nikol M,Whole Foods,UIT Item,2690.7029,7272.17,United States,Pennsylvania
S01136,6/23/18,Nikol M,McLendon's Hardware,EJG Item,4777.3332,7025.49,United States,Maine
S01137,8/6/18,Nikol M,Office Depot,ITY Item,4509.1616,6631.12,United States,NewHampshire
S01138,12/28/18,Nikol M,The Economist,ICS Item,3728.6643,6319.77,United States,Vermont
S01139,9/1/18,Nikol M,Solar and Wind Inc.,ADY Item,2968.8808,5118.76,United States,Massachusetts
S01140,9/29/17,Nikol M,Amazon.com,SBM Item,2626.7312,3862.84,United States,RhodeIsland
S01141,6/24/17,Nikol M,Nature Company,HFA Item,2019.5641,3422.99,United States,Connecticut
S01142,12/9/18,Nikol M,Amazon.com,YQS Item,1479.2355,3287.19,United States,NewYork
S01143,6/30/17,Nikol M,Whole Foods,TYL Item,1223.1178,2844.46,United States,NewJersey
S01144,3/23/19,Nikol M,Yahoo,BJL Item,1050.7852,2839.96,United States,Pennsylvania
S01145,6/18/18,Nikol M,Whole Foods,DMA Item,1911.5412,2811.09,United States,Maine
S01146,6/7/19,Nikol M,Home Depot,RNI Item,1569.5121,2660.19,United States,NewHampshire
S01147,11/3/17,Nikol M,Google,WVO Item,1971.5475,2628.73,United States,Vermont
S01148,8/29/18,Nikol M,Whole Foods,GUM Item,1420.6288,2089.16,United States,Massachusetts
S01149,7/31/17,Nikol M,Nature Company,MIR Item,962.9235,1750.77,United States,RhodeIsland
S01150,1/5/18,Nikol M,Costco,THD Item,568.0128,1320.96,United States,Connecticut
S01151,3/17/18,Nikol M,Costco,YWP Item,558.2475,1298.25,United States,NewYork
S01152,1/9/19,Nikol M,Solar and Wind Inc.,NZX Item,725.5525,1229.75,United States,NewJersey
S01153,10/3/17,Nikol M,Peet's Coffee,NRZ Item,387.571,656.9,United States,Pennsylvania
S01154,2/10/19,Nikol M,Solar and Wind Inc.,WZE Item,521.6728,592.81,United States,Maine
S01155,12/12/18,Nikol M,Solar and Wind Inc.,MQW Item,92.276,135.7,United States,NewHampshire
S01156,5/31/19,Sarabeth L,ExcelIsVeryFun.com,YIP Item,4494.447,9987.66,United States,Vermont
S01157,5/27/18,Sarabeth L,Home Depot,EBJ Item,3352.4146,9060.58,United States,Massachusetts
S01158,7/23/18,Sarabeth L,Whole Foods,OQC Item,3913.0965,8695.77,United States,RhodeIsland
S01159,1/11/18,Sarabeth L,The Economist,XHT Item,6171.495,8228.66,United States,Connecticut
S01160,1/13/19,Sarabeth L,Sherman Williams,WYL Item,5389.2784,6124.18,United States,NewYork
S01161,3/26/19,Sarabeth L,Office Depot,BLJ Item,2736.1545,4637.55,United States,NewJersey
S01162,9/8/17,Sarabeth L,ExcelIsVeryFun.com,PHH Item,1907.5574,4436.18,United States,Pennsylvania
S01163,6/14/19,Sarabeth L,Sherman Williams,LZB Item,2553.2776,3754.82,United States,Maine
S01164,3/14/18,Sarabeth L,McLendon's Hardware,DJY Item,3411.815,3649,United States,NewHampshire
S01165,7/12/18,Sarabeth L,Costco,ATV Item,2880.9,3273.75,United States,Vermont
S01166,5/1/19,Sarabeth L,McLendon's Hardware,QIT Item,2347.59,3130.12,United States,Massachusetts
S01167,7/2/18,Sarabeth L,Nature Company,PMU Item,2249.06,2555.75,United States,RhodeIsland
S01168,12/5/18,Sarabeth L,Sherman Williams,SSU Item,1323.1163,2242.57,United States,Connecticut
S01169,7/30/18,Sarabeth L,Yahoo,IEX Item,1054.8079,1787.81,United States,NewYork
S01170,10/15/17,Sarabeth L,Google,WCE Item,353.8348,599.72,United States,NewJersey
S01171,9/1/17,Sarabeth L,Office Depot,NOD Item,425.4437,455.02,United States,Pennsylvania
S01172,12/6/17,Sarabeth L,Costco,ZBH Item,31.7492,46.69,United States,Maine
S01173,12/29/18,Sarabeth L,ExcelIsVeryFun.com,SNZ Item,13.896,30.88,United States,NewHampshire
S01174,3/21/18,Shannon L,McLendon's Hardware,IYR Item,4189.1417,9742.19,United States,Vermont
S01175,8/28/17,Shannon L,Sherman Williams,ZKF Item,3543.2532,9576.36,United States,Massachusetts
S01176,10/7/17,Shannon L,Solar and Wind Inc.,SNB Item,5417.6814,9340.83,United States,RhodeIsland
S01177,6/2/18,Shannon L,The Economist,FAJ Item,6767.9475,9023.93,United States,Connecticut
S01178,4/2/18,Shannon L,McLendon's Hardware,AHZ Item,3064.0884,8281.32,United States,NewYork
S01179,8/24/18,Shannon L,Yahoo,PCZ Item,4788.7173,8116.47,United States,NewJersey
S01180,3/11/18,Shannon L,ExcelIsVeryFun.com,OTS Item,6724.1504,7641.08,United States,Pennsylvania
S01181,9/15/17,Shannon L,ExcelIsVeryFun.com,TNX Item,2600.4858,7028.34,United States,Maine
S01182,6/12/19,Shannon L,Sherman Williams,SOC Item,2964.478,5389.96,United States,NewHampshire
S01183,11/19/17,Shannon L,Solar and Wind Inc.,ONA Item,1795.573,4852.9,United States,Vermont
S01184,10/8/18,Shannon L,Sherman Williams,NZZ Item,2840.8854,4815.06,United States,Massachusetts
